"Age","EdLevel","Employment","Gender","MentalHealth","MainBranch","YearsCode","YearsCodePro","PreviousSalary","ComputerSkills","SQL","python","java","c_plus_plus","cloud","Continent","class"
0,2,1,0,0,0,4,2,25944,5,1,1,0,1,0,2,1
0,0,1,0,0,0,3,2,74970,10,1,1,1,0,1,2,0
0,4,1,0,1,0,8,3,52942,11,1,1,0,1,0,3,1
0,2,0,0,0,0,3,1,9729,12,1,0,1,1,0,2,1
0,0,1,0,0,0,10,2,40212,9,1,1,0,0,1,2,0
0,4,1,0,0,0,7,3,85000,19,1,0,1,1,1,3,1
0,2,1,0,0,0,8,4,8652,23,1,0,1,0,1,1,1
0,4,1,0,1,0,6,2,45401,10,0,1,1,1,0,2,0
0,4,1,0,1,0,16,15,120000,10,1,1,0,0,1,3,0
1,2,1,0,0,0,18,15,41232,16,1,0,1,0,1,6,1
0,0,1,0,0,0,13,11,155000,15,1,1,1,0,1,3,0
0,0,1,0,0,0,15,6,53388,14,1,0,1,0,1,2,1
0,4,1,0,0,0,9,2,54049,19,1,1,1,1,0,2,1
1,3,1,0,0,0,25,24,57720,9,1,0,1,1,1,2,1
0,1,1,0,0,0,15,7,54480,21,1,0,1,1,0,2,1
0,2,0,0,0,0,15,13,114000,8,1,0,1,0,0,3,0
0,0,1,0,1,0,15,6,34584,7,0,1,0,1,0,2,0
1,0,1,0,0,0,24,15,36804,19,1,1,1,1,0,2,1
1,4,1,0,0,0,12,11,51887,11,1,1,1,0,1,2,0
0,1,0,0,0,0,15,10,77831,10,1,0,1,1,0,2,0
0,4,1,0,0,0,6,4,32676,4,1,0,0,1,0,5,0
0,0,1,0,0,1,10,2,10728,20,1,0,1,1,1,1,1
0,4,1,0,0,0,3,0,34428,16,1,1,1,1,1,1,1
1,1,1,0,0,0,29,21,81074,17,1,1,1,0,1,2,0
0,4,1,0,0,0,15,5,115000,17,0,0,1,0,1,3,1
0,4,1,0,1,0,17,5,55211,22,1,1,1,1,0,3,1
0,0,1,0,0,0,12,3,30216,14,1,1,0,1,0,2,1
1,0,1,0,1,0,2,2,19452,11,1,1,1,1,0,2,1
1,4,1,0,0,0,23,10,142000,24,1,1,1,0,1,3,1
0,2,1,0,1,0,10,8,125000,17,1,0,1,0,1,3,1
0,0,1,0,0,0,9,3,84019,4,0,0,0,1,0,2,0
0,0,1,0,0,0,10,5,31128,10,1,1,1,1,0,2,1
0,0,0,0,0,0,8,5,60744,16,1,0,1,0,1,2,0
0,0,1,0,0,0,6,0,51888,6,0,1,0,1,0,2,0
0,4,1,0,0,0,7,3,3504,11,1,0,1,0,1,1,0
1,4,1,0,0,0,27,19,51960,12,1,0,1,0,1,2,1
0,4,1,0,1,0,5,5,16475,4,0,0,0,0,1,1,0
0,4,1,0,0,0,6,2,41040,9,0,1,1,1,0,2,0
1,0,1,0,0,0,30,12,175000,15,1,1,0,0,1,3,0
0,0,1,0,0,0,19,7,49941,14,1,0,1,1,1,2,1
0,0,1,0,0,0,15,7,18848,21,1,1,1,0,1,1,1
0,0,1,0,0,0,14,6,84312,11,1,0,0,1,1,2,0
0,0,1,0,1,0,12,7,81074,11,1,1,0,0,1,2,0
1,0,1,0,0,0,15,10,68102,4,0,1,0,1,0,2,0
0,4,1,0,0,0,9,5,17796,6,1,0,1,0,0,0,0
1,3,0,0,1,1,35,19,110000,2,0,1,0,0,0,3,0
1,4,1,0,0,0,22,12,126000,3,1,0,0,1,0,3,0
0,2,1,0,0,0,17,10,28320,25,1,1,1,1,1,1,1
0,2,0,0,0,0,12,11,24948,7,0,0,1,0,0,2,0
0,4,1,0,0,0,10,1,5585,2,0,1,0,0,0,1,0
1,0,0,0,0,0,30,25,172957,14,0,0,1,0,1,2,1
0,4,1,0,0,0,6,2,35676,8,0,1,1,1,0,2,0
0,4,1,0,0,0,20,24,6324,9,1,0,0,0,1,6,0
0,4,1,0,0,0,9,7,21641,15,1,0,1,1,1,1,1
0,4,0,0,0,0,11,2,72000,21,1,1,1,1,0,2,1
0,2,0,0,0,0,5,4,27900,11,1,0,0,0,1,1,1
0,4,1,0,0,0,5,1,8042,18,1,0,1,1,1,1,1
1,0,1,0,0,0,10,10,175112,7,0,1,1,1,0,1,0
0,1,1,0,0,0,19,15,41568,19,1,1,1,1,1,2,1
0,4,1,0,0,0,13,6,33552,21,1,0,1,0,1,6,1
0,0,1,0,0,0,7,3,81074,13,1,0,1,1,1,2,1
0,4,1,0,0,0,8,4,38916,12,1,0,1,0,0,2,1
0,0,1,0,0,0,10,6,12564,6,0,0,0,0,1,1,0
0,0,1,0,1,0,10,8,45300,19,1,0,1,0,0,2,1
0,4,1,0,0,0,5,4,8472,6,0,1,0,1,0,1,0
1,0,1,0,0,0,30,30,153000,22,1,1,1,1,0,3,1
0,1,1,0,1,0,10,4,75000,8,1,1,1,0,0,3,0
0,4,1,0,0,0,6,2,11169,5,1,1,0,0,1,1,0
0,0,1,0,1,0,7,1,9720,12,1,1,0,1,1,2,0
0,4,1,0,0,0,10,4,30716,15,1,0,0,0,1,1,0
1,4,1,0,0,0,35,25,81074,6,0,0,1,0,1,2,0
0,2,1,0,0,0,15,10,54000,21,1,1,1,0,1,6,0
1,2,1,0,1,0,28,19,71340,20,1,1,1,1,1,2,1
0,2,1,0,0,0,20,10,13962,12,1,0,1,0,1,1,1
1,0,0,0,0,0,20,10,62352,4,0,1,0,1,0,2,0
0,0,1,0,0,0,7,3,51888,13,1,1,1,1,0,2,1
0,0,1,0,0,0,10,6,64224,13,0,0,1,0,1,1,0
1,0,1,0,1,0,20,15,75631,10,1,1,1,1,1,3,1
1,1,1,0,0,0,10,5,36024,2,1,0,0,0,0,0,0
0,4,1,0,0,0,11,6,55130,22,1,1,1,1,1,2,1
0,0,1,0,0,0,12,3,37834,10,0,1,1,1,0,2,0
1,4,1,0,0,0,12,10,68068,26,1,1,1,1,1,3,1
1,4,0,1,1,0,32,15,65922,15,1,1,1,0,1,2,1
0,4,1,0,0,0,10,7,36972,11,1,0,1,0,0,2,0
0,4,0,1,0,0,6,2,11580,15,1,0,1,0,1,5,0
0,4,1,0,0,0,6,2,8508,29,1,1,1,1,1,0,1
0,0,0,0,0,0,5,1,3828,9,1,0,1,0,0,0,0
1,4,0,0,0,0,13,13,32424,15,1,1,1,0,1,5,0
1,2,1,0,0,0,23,20,61608,11,1,0,1,0,1,2,0
0,4,1,0,0,0,6,5,41000,7,1,1,0,0,0,2,0
1,2,1,0,0,1,38,20,79993,12,1,1,0,1,0,2,1
0,4,1,0,0,1,23,5,1e+05,15,1,1,1,0,1,3,1
0,4,1,0,0,0,10,5,80325,13,1,1,1,1,1,3,0
1,4,0,0,0,0,20,16,150000,15,1,0,1,0,1,3,0
0,4,1,0,0,0,16,12,71446,19,1,0,1,1,1,1,1
1,2,1,0,0,1,25,20,58373,17,1,1,0,0,1,2,0
0,4,1,0,0,0,13,8,47184,5,0,0,1,0,1,3,0
0,4,1,0,1,0,15,13,18984,23,1,0,1,1,1,2,1
1,4,1,0,0,0,32,23,64859,13,1,0,0,1,0,2,1
0,4,1,0,1,0,7,4,28536,5,0,1,1,0,0,5,0
0,4,1,0,0,1,11,3,82750,14,1,1,1,1,1,3,1
0,1,1,0,1,0,3,1,23352,18,1,1,1,1,1,2,1
1,2,1,0,1,0,6,5,71093,7,1,0,1,0,1,2,0
0,0,1,0,0,0,18,7,88208,16,1,0,1,0,1,2,1
0,0,1,0,0,0,13,6,46533,4,0,1,0,1,0,2,0
0,4,1,0,0,0,18,11,59544,7,1,0,0,0,0,2,0
0,2,1,0,0,0,8,3,33600,7,1,0,1,1,0,2,0
0,0,1,0,0,0,15,7,39456,22,1,1,1,0,1,2,1
0,2,1,0,0,0,20,10,16860,25,1,1,1,1,1,2,1
0,0,1,0,0,0,17,8,175116,4,0,1,0,1,1,1,0
0,2,1,0,1,0,15,13,33408,20,1,1,1,1,1,2,1
0,4,1,0,0,0,10,8,110000,14,1,1,1,0,1,3,1
1,4,0,0,0,0,23,14,24000,6,1,0,1,0,0,6,0
0,4,1,0,0,0,5,1,5585,21,1,1,1,1,1,1,1
1,0,0,0,0,0,21,15,75000,15,1,0,1,1,1,5,1
0,0,1,1,0,0,2,2,9792,5,0,0,0,0,1,5,0
0,2,1,0,0,0,8,4,144000,16,1,1,1,0,1,3,0
0,3,1,0,0,0,4,0,24000,17,1,1,1,0,0,2,1
1,0,1,0,0,0,25,7,91883,14,0,0,1,1,1,2,0
0,4,1,0,0,0,13,3,75636,11,1,0,1,1,1,3,1
0,4,1,0,1,0,8,5,16980,7,0,1,0,1,0,2,0
1,4,1,0,1,0,1,1,1e+05,10,0,0,1,0,1,3,0
1,2,1,0,0,0,38,30,37752,14,1,1,1,0,0,2,1
1,2,1,0,0,0,20,15,103408,3,0,0,1,0,0,2,0
0,0,1,0,0,0,14,8,82848,5,0,0,1,0,1,2,0
0,4,1,0,0,0,6,5,13962,16,1,0,1,0,1,1,1
0,4,1,0,0,0,4,3,29088,6,1,1,0,0,1,3,0
0,0,1,0,0,0,15,12,21204,16,1,0,1,0,1,5,1
0,4,1,0,0,0,9,6,22308,13,1,0,1,1,0,0,1
1,3,1,0,0,0,31,29,83236,5,0,0,0,1,0,2,0
0,4,1,0,0,0,11,10,55944,8,0,0,1,0,1,1,0
0,4,1,0,0,0,10,9,87896,15,1,1,1,0,1,2,1
0,4,1,0,1,0,10,6,80000,5,0,0,1,0,1,3,0
1,4,1,0,0,0,25,15,38916,17,1,0,1,1,1,2,1
1,0,1,0,0,0,22,15,175119,13,1,0,1,0,1,2,1
0,4,1,0,0,0,17,13,33852,20,1,0,1,0,1,1,1
0,2,1,0,0,1,7,5,36000,21,1,0,1,0,1,5,0
0,0,1,0,0,0,5,4,166000,9,1,1,0,0,1,3,0
1,0,1,0,0,0,18,13,64859,12,1,1,1,0,1,2,0
1,2,1,0,0,0,25,20,89189,23,1,1,1,0,1,2,1
0,4,1,0,0,0,12,5,51887,9,0,0,1,0,1,2,0
0,0,0,0,0,1,8,7,60535,5,0,1,0,0,1,2,0
1,0,1,0,1,0,14,11,39144,1,0,0,0,1,0,5,0
1,4,1,0,0,0,20,16,52942,6,1,0,0,1,1,3,0
1,4,1,0,0,0,32,21,90000,7,1,0,0,1,0,3,1
1,4,1,0,0,0,15,12,82726,8,0,0,1,1,1,2,0
0,1,1,0,0,1,10,6,80008,15,1,0,1,1,1,2,1
0,4,1,0,0,0,3,1,65000,18,1,0,1,0,1,3,1
0,4,1,1,0,0,2,0,8436,11,1,0,1,1,1,2,1
0,2,0,0,0,0,6,1,5832,8,1,1,1,1,0,2,1
0,4,0,0,0,0,16,11,33508,11,1,0,1,1,1,1,1
0,0,1,0,0,0,10,7,160000,17,1,1,1,0,1,3,1
0,0,1,0,1,0,13,3,48644,5,1,1,0,0,1,2,0
0,4,1,0,1,0,16,11,81074,18,1,1,1,1,1,2,0
1,0,1,0,0,0,19,16,56211,5,0,1,0,1,0,2,0
0,4,1,0,0,1,7,3,9960,24,1,1,1,1,1,1,1
0,4,1,0,0,0,7,3,1944,6,0,0,1,0,0,1,0
0,4,1,0,0,0,6,2,66556,24,1,0,1,0,1,3,1
0,3,1,0,0,0,25,10,41796,12,1,0,1,1,1,5,1
1,4,1,0,0,0,28,25,120000,10,1,0,1,0,1,3,0
0,2,1,0,1,0,5,3,33732,16,1,0,1,0,0,5,1
0,1,1,0,1,0,7,6,9072,21,1,0,1,0,1,6,1
0,2,1,0,0,0,7,1,6732,5,0,0,1,0,0,0,0
0,1,0,0,1,1,12,3,1104,11,0,1,1,1,0,6,1
0,4,1,0,1,0,25,6,20940,13,1,1,1,1,1,1,1
0,4,1,0,0,0,19,6,86478,7,1,1,1,0,0,2,0
0,4,1,1,0,0,5,3,45528,4,1,0,0,1,0,1,0
1,0,1,0,0,0,31,26,63120,18,1,1,1,1,1,1,1
0,4,1,1,1,0,10,0,12324,18,1,1,1,1,0,2,1
0,4,1,0,0,0,12,7,83200,8,1,0,1,0,0,3,0
0,4,1,0,1,0,10,4,81000,11,1,1,1,0,1,3,1
1,2,1,0,0,0,26,19,64860,18,1,1,1,1,1,5,0
0,0,1,0,0,0,10,8,106000,11,1,1,1,0,1,3,1
1,4,1,0,0,0,9,7,125000,18,1,1,1,1,1,3,1
0,0,1,0,0,0,16,7,70000,25,1,1,1,1,1,1,1
0,4,1,0,0,0,13,8,32028,15,1,1,1,0,1,0,0
0,4,0,0,0,0,10,6,11304,19,1,0,1,1,1,6,1
1,1,1,0,0,1,37,19,19458,13,1,0,0,1,0,2,1
1,2,0,0,0,0,17,14,1e+05,4,0,0,1,0,0,6,0
1,3,1,0,0,1,35,15,51704,5,0,1,1,1,0,2,0
0,4,1,0,0,0,12,7,60427,7,0,0,1,1,0,2,0
0,4,1,0,0,0,6,3,60505,17,1,1,1,0,0,3,1
0,4,1,1,1,1,5,3,18326,10,1,1,1,0,1,6,0
1,0,1,0,0,0,20,12,108098,13,0,0,1,1,1,2,0
0,0,1,0,0,0,15,13,21996,21,1,0,1,1,1,6,1
0,0,1,0,0,0,8,8,142501,25,1,0,1,1,0,1,1
0,0,1,0,0,1,10,6,129259,9,1,1,0,1,1,2,0
0,3,1,0,0,0,12,3,93000,6,0,1,0,1,0,3,0
0,4,1,0,0,0,20,5,77250,4,0,0,0,1,0,3,0
0,2,1,0,0,0,4,0,9540,17,1,1,1,0,1,6,0
1,0,1,0,1,0,23,8,64859,17,1,1,1,1,1,2,1
0,4,0,0,0,0,7,5,1200,19,1,1,1,0,0,5,1
0,0,1,0,0,0,8,5,30916,24,1,1,1,0,1,2,1
1,0,1,0,0,0,20,12,87638,11,0,0,1,0,1,2,0
0,4,1,0,0,0,3,3,26527,6,1,1,0,0,1,1,0
0,2,1,0,0,0,7,4,20682,20,1,1,1,1,1,2,1
0,2,1,0,1,0,14,10,129600,23,1,1,1,1,1,3,1
1,2,1,0,1,0,38,20,75669,5,1,0,1,0,1,2,0
0,4,1,1,0,0,6,6,104000,15,1,1,1,0,1,3,0
0,1,1,0,0,0,7,2,36193,16,1,0,1,0,1,2,1
0,4,0,0,0,0,9,0,2508,13,0,1,1,1,1,1,1
0,2,1,0,1,1,15,0,7000,4,0,0,1,0,0,3,0
0,2,0,0,0,0,6,0,17500,20,1,0,1,1,1,0,1
0,2,1,0,0,0,4,1,11400,12,1,1,1,1,0,1,1
0,1,1,0,0,1,5,3,16860,5,1,1,0,0,0,2,0
0,4,1,0,0,0,7,2,5864,15,1,0,1,0,1,1,1
0,2,1,0,0,0,5,0,18160,9,1,0,1,0,0,2,1
1,0,1,0,0,0,37,21,68102,6,0,0,0,0,1,2,0
0,2,1,0,1,0,13,5,47563,15,1,1,1,1,1,2,1
0,0,1,0,0,0,12,10,64630,3,0,0,1,0,0,2,0
0,0,1,1,0,0,7,2,69121,10,0,0,1,0,0,2,0
1,4,0,0,0,0,36,24,47563,6,1,0,0,1,1,2,1
0,0,1,0,0,0,15,4,118919,13,1,1,1,0,1,2,0
0,4,1,0,0,0,13,8,57240,23,1,0,1,0,1,1,1
1,4,1,0,0,0,20,15,216,21,1,0,1,1,1,5,1
1,4,1,0,0,0,19,14,24972,22,0,0,1,0,1,1,1
0,2,0,0,1,0,12,10,155111,4,0,0,1,0,0,2,0
0,4,1,0,0,0,14,10,30018,12,0,0,0,1,1,1,0
0,0,1,1,1,0,11,3,475,6,1,1,1,0,0,1,0
0,0,1,0,0,0,11,6,44320,7,0,0,1,0,0,2,0
0,4,1,0,0,0,10,5,65000,11,1,0,1,0,1,3,0
1,4,1,0,0,0,23,20,60505,7,1,1,1,0,0,3,1
0,4,1,0,1,0,8,3,7200,8,0,0,1,0,0,1,0
0,4,1,0,0,0,5,2,3770,5,1,1,1,0,0,1,0
0,4,1,0,0,0,8,2,57312,22,1,0,1,1,1,2,1
0,4,1,0,0,0,4,2,68000,6,0,0,1,0,1,3,0
1,4,1,0,0,0,35,20,144000,24,1,1,1,1,1,3,1
0,4,1,0,1,1,6,2,60000,29,1,1,1,1,1,3,1
0,4,1,1,0,0,5,2,15682,1,0,0,0,1,0,1,0
1,0,1,0,0,1,3,3,81074,11,1,1,0,0,1,2,0
1,4,1,0,1,0,38,16,49119,10,1,0,1,1,0,2,1
0,4,1,0,0,0,17,10,33732,11,1,1,1,0,0,2,0
1,3,1,0,0,1,15,15,14016,2,0,1,0,0,0,6,0
0,4,1,0,0,0,4,3,63036,11,0,0,1,1,1,1,0
0,0,1,0,0,0,7,3,25944,8,1,1,0,1,1,2,0
0,0,1,0,0,0,13,7,16080,15,1,0,1,1,1,1,1
0,0,1,0,1,0,15,10,111694,10,1,1,1,0,1,1,0
0,4,1,0,0,1,6,1,65000,4,1,1,0,0,0,3,0
0,4,0,0,0,0,3,1,60000,16,1,0,1,0,1,1,1
0,0,1,0,0,0,15,7,32736,6,0,1,0,1,0,2,0
1,4,1,0,1,0,30,26,150000,13,1,0,1,1,1,3,0
0,4,1,0,0,0,7,3,60972,14,1,1,1,1,1,2,0
0,4,1,0,0,0,16,11,23735,13,1,1,1,1,1,1,0
0,3,1,0,0,0,16,6,62481,9,1,0,1,0,1,2,1
0,2,1,0,0,0,9,8,24540,20,1,1,1,0,1,2,1
0,4,1,0,0,0,6,3,31400,11,0,1,1,0,0,3,0
0,4,1,0,0,0,6,1,5868,22,1,1,1,1,1,1,1
0,0,1,0,0,0,12,18,51887,8,1,0,0,1,0,2,0
0,4,1,0,0,0,10,8,29320,13,1,1,0,0,1,1,0
1,4,1,0,0,0,13,11,105000,8,1,0,1,1,0,3,0
1,4,1,0,0,0,20,12,134430,5,0,0,0,0,1,2,0
0,2,1,0,1,0,5,8,5496,14,1,1,1,1,1,6,1
1,4,1,0,0,0,21,17,71340,9,1,0,1,1,1,2,0
1,4,1,0,0,0,39,16,41077,12,1,0,1,1,1,2,1
1,2,1,0,1,0,10,3,70000,12,1,0,1,1,1,3,1
1,4,1,0,0,0,25,12,59454,5,0,0,0,1,1,2,0
0,0,1,0,0,0,4,3,15672,14,1,1,1,0,0,5,1
1,0,1,0,0,0,38,26,45401,9,1,0,1,0,0,2,0
0,4,1,0,0,0,12,6,34904,22,1,1,1,0,1,1,1
0,1,0,0,0,0,8,4,172950,17,1,1,1,0,1,2,1
0,4,0,0,0,0,2,0,11328,12,1,0,1,0,0,2,1
0,4,1,0,1,0,7,6,47826,15,1,0,1,0,0,2,1
1,0,1,0,1,0,12,12,80000,8,1,0,1,1,0,3,1
1,3,1,0,0,1,29,16,84316,2,0,1,0,1,0,2,0
1,4,1,0,1,0,35,21,81074,28,1,0,1,1,1,2,1
0,0,1,0,0,0,5,2,6108,9,1,0,1,0,1,0,0
0,2,0,0,0,0,12,9,41568,24,1,1,1,1,1,2,1
0,4,1,0,1,1,3,2,23400,10,1,1,0,0,0,5,0
1,2,1,0,1,0,26,20,95000,18,1,0,1,1,1,1,1
0,0,1,0,0,0,13,9,57292,9,1,0,0,0,1,2,0
0,4,1,0,0,0,5,3,7679,15,1,0,1,0,1,1,1
0,4,1,0,0,0,5,0,9862,10,1,1,1,1,1,1,0
0,4,1,0,0,0,10,4,16035,3,0,0,0,1,1,6,0
0,4,1,0,0,1,10,5,73507,12,1,1,1,1,0,2,0
1,2,1,0,0,0,36,23,51372,7,1,0,0,1,1,2,0
0,2,1,0,0,0,2,7,8124,7,1,0,1,1,1,6,0
0,0,1,0,1,0,18,13,59676,16,1,1,1,0,0,2,1
0,0,1,0,0,0,10,5,40248,8,0,0,1,1,1,1,1
1,4,0,0,0,0,23,16,59459,10,1,0,1,1,1,2,1
0,4,1,0,0,0,13,1,16284,27,1,0,1,1,1,5,1
1,0,1,0,0,0,21,16,47532,8,1,1,1,0,0,2,0
0,0,0,0,0,0,8,2,64860,16,1,1,1,1,1,2,0
0,2,1,0,0,0,15,10,155000,21,1,1,1,0,1,3,1
0,4,1,0,0,0,8,4,32429,11,0,1,1,0,0,2,1
0,4,1,0,0,1,10,8,29148,20,1,1,1,1,1,1,1
1,0,1,0,1,1,24,12,30240,12,1,1,0,0,1,6,1
0,4,1,0,0,0,12,7,15888,22,1,1,1,1,1,6,1
0,4,1,0,0,0,4,1,6696,14,1,0,1,0,1,1,1
0,0,1,0,1,0,13,5,66828,7,0,1,0,1,1,2,0
0,4,0,0,0,0,15,10,75937,26,1,0,1,1,1,2,1
0,4,1,0,0,0,4,0,98064,10,1,0,1,0,1,1,0
0,4,1,0,0,0,6,2,2508,18,1,0,1,1,1,1,1
0,4,1,0,0,0,13,11,118919,5,1,0,1,0,0,2,0
1,0,1,0,1,0,5,5,140000,15,1,1,0,0,1,3,0
1,3,1,0,0,0,25,14,130000,14,1,1,1,0,1,3,0
0,2,1,0,0,0,25,11,54480,21,1,1,1,0,1,2,1
1,0,1,0,0,0,25,15,89568,11,1,0,1,0,0,1,1
0,4,1,0,0,0,13,9,81074,20,1,0,1,0,1,2,1
1,0,1,0,0,0,18,15,115000,13,1,0,1,1,0,3,1
0,0,1,0,0,0,5,0,38778,2,0,1,0,0,0,2,0
1,2,1,0,0,0,12,12,57156,11,1,1,1,0,0,2,1
0,2,1,0,1,0,11,9,150000,5,0,0,0,0,0,3,0
0,4,1,0,0,1,16,10,130000,13,1,0,1,1,1,3,1
0,4,1,0,0,0,9,9,25128,18,1,1,1,1,1,1,1
0,0,1,0,0,0,15,7,85397,4,0,0,1,0,1,2,0
0,3,1,0,0,0,16,2,123000,15,0,1,1,1,0,3,0
1,0,1,0,0,0,12,10,97288,5,0,0,0,0,1,2,0
1,0,0,0,0,0,19,13,105000,13,1,1,1,0,1,3,1
0,4,1,0,0,0,12,2,3686,7,1,0,1,0,0,1,0
0,4,0,0,0,0,18,7,55000,11,1,1,1,1,1,0,0
1,0,1,0,0,1,15,7,110000,3,0,0,0,1,0,3,0
0,0,1,0,0,0,13,10,90758,14,1,0,1,0,1,3,0
1,0,1,0,1,1,30,12,69183,23,1,1,1,1,0,2,1
0,4,1,0,0,0,8,0,9773,19,1,1,1,1,0,1,1
0,4,1,0,0,0,15,7,32429,11,0,0,1,0,1,2,1
1,4,1,0,1,0,34,31,82000,8,1,0,0,1,1,3,1
0,4,1,0,1,0,8,5,76000,24,1,1,1,1,1,3,1
0,4,1,0,0,0,9,5,8517,8,0,0,1,1,1,1,0
0,2,1,0,0,0,18,9,28860,15,1,0,1,0,0,2,0
0,4,0,0,1,0,14,12,11832,11,1,1,1,0,0,1,0
0,4,1,0,0,0,4,1,25131,16,1,1,1,1,0,1,1
1,0,1,0,0,0,18,16,77832,15,1,1,1,1,1,5,1
0,2,1,0,0,0,10,7,55582,17,1,0,1,0,0,2,1
0,2,0,0,0,0,12,5,120000,20,1,0,1,0,0,2,1
0,2,1,0,0,0,12,2,31020,10,1,0,1,1,0,2,1
0,0,1,0,0,0,16,11,43404,14,1,0,0,1,0,2,0
1,4,1,1,0,0,25,13,97000,25,1,1,1,1,1,3,1
0,0,1,0,1,0,10,3,25944,13,1,0,0,1,1,2,1
1,0,1,0,0,1,22,7,15192,15,1,1,1,0,0,2,1
0,0,1,0,0,0,16,10,25131,12,1,1,1,0,1,1,0
0,4,0,0,1,0,10,6,54972,25,1,0,1,1,0,6,1
1,4,1,0,0,0,30,20,75669,9,1,0,1,0,1,2,0
0,4,1,0,0,0,9,3,30267,5,1,0,1,0,0,2,0
0,0,1,0,0,0,7,4,41077,19,1,1,1,0,1,2,1
0,4,0,0,1,0,5,4,11868,26,1,0,1,0,1,1,1
1,4,0,0,1,0,20,20,172950,2,0,0,0,0,1,2,0
0,0,1,0,1,0,14,6,96808,9,0,0,0,0,1,3,0
0,2,1,0,0,0,7,4,67092,21,1,0,1,1,1,2,1
0,4,1,0,0,0,11,4,76000,7,0,0,1,0,0,3,0
0,4,0,0,1,0,6,1,79344,11,1,0,0,0,1,1,0
0,4,1,0,0,0,24,1,40086,20,1,0,1,0,1,4,1
1,0,1,0,0,0,20,10,30000,10,1,0,1,0,1,5,1
0,4,1,0,0,0,7,3,26484,9,1,1,0,0,1,6,0
0,0,1,0,0,0,6,2,37834,11,1,0,0,1,1,2,1
0,4,1,0,0,0,6,6,60000,12,1,0,1,1,0,3,1
1,4,1,0,0,0,20,16,25428,10,1,0,1,0,1,2,0
1,0,1,0,1,1,34,21,81074,16,1,1,1,1,1,2,1
0,4,1,0,0,0,5,5,28248,15,1,0,1,0,1,6,0
0,4,1,0,0,0,7,4,12230,8,1,0,1,0,1,1,0
0,4,0,0,0,0,11,5,8376,14,1,0,1,0,1,1,1
0,4,1,0,0,0,15,8,150000,5,1,1,0,0,1,3,0
0,4,1,0,0,0,16,8,36300,8,1,0,0,1,1,1,0
0,2,1,0,0,0,5,1,3372,15,1,0,1,1,1,0,1
0,0,1,0,0,1,13,3,40212,10,0,1,0,1,0,2,0
0,2,0,0,0,0,10,10,13740,13,1,0,1,1,1,6,1
1,1,1,0,1,0,25,22,23352,5,1,0,1,1,0,2,1
0,2,1,0,0,0,14,11,77556,12,1,0,1,0,0,2,1
1,2,1,0,0,0,30,20,56723,14,1,1,1,0,0,3,1
0,2,1,0,0,0,6,5,75631,11,1,0,1,0,1,3,0
0,0,1,0,0,0,10,5,103000,10,1,0,1,1,1,3,1
0,0,1,0,0,0,15,6,95000,8,1,1,1,1,0,3,1
0,0,1,0,1,1,4,2,64630,12,1,1,0,0,1,2,0
0,4,1,0,0,0,6,5,82464,15,1,0,1,0,1,6,1
1,3,1,0,0,1,6,2,108098,6,1,1,0,0,0,2,0
0,4,1,1,1,0,8,4,6432,26,1,1,1,1,1,6,1
0,4,1,0,0,0,10,5,75631,14,1,0,1,0,1,3,0
0,4,1,0,0,0,15,13,84316,14,1,0,1,1,1,2,1
0,0,1,0,0,0,20,2,19452,14,1,0,1,1,1,2,1
1,4,0,0,0,0,21,16,142308,17,1,1,1,1,0,2,0
0,2,1,0,0,0,13,13,110256,11,1,0,1,0,1,2,0
0,0,0,0,1,0,15,1,10810,6,0,1,0,0,1,2,0
0,0,1,0,0,0,10,2,60535,20,1,1,1,0,1,2,1
0,4,1,0,0,0,10,6,37000,20,1,0,1,0,1,1,0
0,0,1,1,0,0,10,4,60000,11,1,0,1,0,0,6,1
1,0,1,0,0,0,22,5,79956,13,0,1,1,1,0,5,1
0,4,1,0,0,0,14,12,160000,10,1,1,1,0,1,3,0
0,0,1,0,0,0,5,3,23782,9,1,1,1,0,0,2,0
0,4,1,0,1,0,11,5,86976,14,1,0,1,0,1,3,0
0,4,1,0,0,0,10,5,17100,3,0,0,1,0,0,1,0
1,0,1,0,0,0,23,20,64859,14,1,0,0,0,1,2,1
0,4,1,0,0,0,6,4,33504,28,1,1,1,0,1,1,1
0,0,1,0,0,1,10,6,26513,14,1,1,1,0,1,1,0
0,0,1,0,1,0,11,6,12324,16,1,0,1,0,1,0,1
0,4,1,0,0,0,7,2,86000,5,0,1,0,1,0,3,0
0,0,1,0,0,0,12,5,42158,11,1,0,0,1,1,2,0
1,2,1,0,1,0,17,5,60505,22,1,0,1,1,1,3,1
0,4,1,0,0,0,10,6,18156,15,1,0,1,0,1,2,1
0,4,1,0,0,0,4,4,132000,11,1,1,0,0,1,3,0
0,4,1,0,0,0,13,8,73741,15,1,1,0,0,1,3,0
0,4,1,0,0,0,9,8,62697,11,1,0,1,0,1,2,1
1,2,1,0,1,0,20,11,65976,15,1,0,1,0,1,6,0
0,4,1,0,0,0,7,2,27492,14,1,1,1,0,0,6,1
0,0,1,0,0,0,12,7,37834,7,1,0,1,0,0,2,1
0,4,1,0,0,0,12,8,9180,13,1,0,1,1,1,1,1
1,4,1,0,0,0,24,16,148000,12,1,0,1,1,1,3,0
1,4,1,0,0,0,20,20,135000,18,1,1,1,1,1,3,1
1,3,1,0,0,0,11,8,43239,6,1,0,0,0,1,2,0
